Observation time UTC,Frequency [D/H],Maximum Temperature [Deg C],Data Source (max temp),Minimum Temperature [Deg C],Data Source (min temp),Grass Temperature [Deg C],Data Source (grass temp),Period (max temp),Period (min temp),Period (grass temp),Mean Temperature [Deg C],Period (mean temp),Data Source (mean temp),Mean Relative Humidity [percent]
2025-01-16T20:00:00Z,D,8.2,D,-2.8,D,,,24,24,,2.7,24,D,37
2025-01-17T20:00:00Z,D,5,D,-3.4,D,,,24,24,,0.8,24,D,44
2025-01-18T20:00:00Z,D,4,D,-4.2,D,,,24,24,,-0.1,24,D,48
2025-01-19T20:00:00Z,D,2.7,D,-9.4,D,,,24,24,,-3.4,24,D,52
2025-01-20T20:00:00Z,D,2,D,-9,D,,,24,24,,-3.5,24,D,57
2025-01-21T20:00:00Z,D,-4.5,D,-13.1,D,,,24,24,,-8.8,24,D,78
2025-01-22T20:00:00Z,D,-4.4,D,-10.7,D,,,24,24,,-7.6,24,D,83
2025-01-23T20:00:00Z,D,-4.4,D,-10,D,,,24,24,,-7.2,24,D,80
2025-01-24T20:00:00Z,D,-6,D,-9,D,,,24,24,,-7.5,24,D,88
2025-01-25T20:00:00Z,D,-6.2,D,-8.7,D,,,24,24,,-7.5,24,D,85
2025-01-26T20:00:00Z,D,-6.3,D,-11.5,D,,,24,24,,-8.9,24,D,86
2025-01-27T20:00:00Z,D,-8.3,D,-12.4,D,,,24,24,,-10.4,24,D,90
2025-01-28T20:00:00Z,D,-8.7,D,-11.9,D,,,24,24,,-10.3,24,D,85
2025-01-29T20:00:00Z,D,-2.1,D,-12.4,D,,,24,24,,-7.3,24,D,78
2025-01-30T20:00:00Z,D,-8.8,D,-16.4,D,,,24,24,,-12.6,24,D,84
2025-01-31T20:00:00Z,D,-2.8,D,-12.4,D,,,24,24,,-7.6,24,D,61
2025-02-01T20:00:00Z,D,-4.5,D,-12,D,,,24,24,,-8.3,24,D,79
2025-02-02T20:00:00Z,D,-5.3,D,-14.9,D,,,24,24,,-10.1,24,D,67
2025-02-03T20:00:00Z,D,-1.4,D,-17,D,,,24,24,,-9.2,24,D,59
2025-02-04T20:00:00Z,D,-3.2,D,-16.8,D,,,24,24,,-10,24,D,63
2025-02-05T20:00:00Z,D,-6,D,-10.8,D,,,24,24,,-8.4,24,D,66
2025-02-06T20:00:00Z,D,-3.1,D,-8.4,D,,,24,24,,-5.8,24,D,78
2025-02-07T20:00:00Z,D,-2.7,D,-10.8,D,,,24,24,,-6.8,24,D,81
2025-02-08T20:00:00Z,D,-6.7,D,-14.8,D,,,24,24,,-10.8,24,D,74
2025-02-09T20:00:00Z,D,-8.4,D,-15.7,D,,,24,24,,-12,24,D,61
2025-02-10T20:00:00Z,D,-9.2,D,-16.1,D,,,24,24,,-12.7,24,D,65
2025-02-11T20:00:00Z,D,-11.1,D,-15.5,D,,,24,24,,-13.3,24,D,73
2025-02-18T20:00:00Z,D,-13.8,D,-19.1,D,,,24,24,,-16.5,24,D,62
2025-02-19T20:00:00Z,D,-11.7,D,-15.7,D,,,24,24,,-13.7,24,D,49
2025-02-20T20:00:00Z,D,-14,D,-16,D,,,24,24,,-15,24,D,66
2025-02-21T20:00:00Z,D,-12,D,-16.2,D,,,24,24,,-14.1,24,D,67
2025-02-22T20:00:00Z,D,-13.4,D,-15.8,D,,,24,24,,-14.6,24,D,82
2025-02-23T20:00:00Z,D,-14,D,-19.1,D,,,24,24,,-16.6,24,D,80
2025-02-24T20:00:00Z,D,-15.8,D,-20.4,D,,,24,24,,-18.1,24,D,68
2025-02-25T20:00:00Z,D,-12.7,D,-18.6,D,,,24,24,,-15.7,24,D,62
2025-02-26T20:00:00Z,D,-11.4,D,-18.5,D,,,24,24,,-15,24,D,57
2025-02-27T20:00:00Z,D,-6.1,D,-11.6,D,,,24,24,,-8.9,24,D,51
2025-02-28T20:00:00Z,D,-3.7,D,-13.6,D,,,24,24,,-8.7,24,D,73
2025-03-01T20:00:00Z,D,-8.7,D,-12.9,D,,,24,24,,-10.8,24,D,80
2025-03-02T20:00:00Z,D,-12.3,D,-16.1,D,,,24,24,,-14.2,24,D,74
2025-03-03T20:00:00Z,D,-7.8,D,-14.6,D,,,24,24,,-11.2,24,D,71
2025-03-04T20:00:00Z,D,-8.9,D,-14.9,D,,,24,24,,-11.9,24,D,83
2025-03-05T20:00:00Z,D,-13.6,D,-16.4,D,,,24,24,,-15,24,D,78
2025-03-06T20:00:00Z,D,-14.5,D,-21.7,D,,,24,24,,-18.1,24,D,77
2025-03-07T20:00:00Z,D,-12.5,D,-21.5,D,,,24,24,,-17,24,D,66
2025-03-08T20:00:00Z,D,-12.6,D,-24.1,D,,,24,24,,-18.4,24,D,77
2025-03-09T20:00:00Z,D,-8.8,D,-13.7,D,,,24,24,,-11.3,24,D,87
2025-03-10T20:00:00Z,D,-11.3,D,-21.6,D,,,24,24,,-16.5,24,D,72
2025-03-11T20:00:00Z,D,-19.3,D,-23.3,D,,,24,24,,-21.3,24,D,66
2025-03-12T20:00:00Z,D,-20.1,D,-29.7,D,,,24,24,,-24.9,24,D,57
2025-03-13T20:00:00Z,D,-14,D,-29.6,D,,,24,24,,-21.8,24,D,54
2025-03-14T20:00:00Z,D,-11.9,D,-27,D,,,24,24,,-19.5,24,D,66
2025-03-15T20:00:00Z,D,-16.4,D,-20.8,D,,,24,24,,-18.6,24,D,78
2025-03-16T20:00:00Z,D,-15.1,D,-25.7,D,,,24,24,,-20.4,24,D,74
2025-03-17T20:00:00Z,D,-16.4,D,-32,D,,,24,24,,-24.2,24,D,77
2025-03-18T20:00:00Z,D,-17.6,D,-25,D,,,24,24,,-21.3,24,D,68
2025-03-19T20:00:00Z,D,-19.4,D,-27,D,,,24,24,,-23.2,24,D,76
2025-03-20T20:00:00Z,D,-19.9,D,-27.7,D,,,24,24,,-23.8,24,D,69
2025-03-21T20:00:00Z,D,-21.2,D,-31.1,D,,,24,24,,-26.2,24,D,68
2025-03-22T20:00:00Z,D,-23.1,D,-27.9,D,,,24,24,,-25.5,24,D,65
2025-03-23T20:00:00Z,D,-25.8,D,-31.9,D,,,24,24,,-28.8,24,D,66
2025-03-24T20:00:00Z,D,-25.2,D,-29.6,D,,,24,24,,-27.4,24,D,63
2025-03-25T20:00:00Z,D,-16.6,D,-29.1,D,,,24,24,,-22.9,24,D,73
2025-03-26T20:00:00Z,D,-16.3,D,-32.4,D,,,24,24,,-24.4,24,D,78
2025-03-27T20:00:00Z,D,-22.4,D,-38.2,D,,,24,24,,-30.3,24,D,72
2025-03-28T20:00:00Z,D,-25,D,-34.8,D,,,24,24,,-29.9,24,D,62
2025-03-29T20:00:00Z,D,-25,D,-34,D,,,24,24,,-29.5,24,D,65
2025-03-30T20:00:00Z,D,-23,D,-32.9,D,,,24,24,,-28,24,D,69
2025-03-31T20:00:00Z,D,-25.4,D,-33.8,D,,,24,24,,-29.6,24,D,63
2025-04-01T20:00:00Z,D,-21.2,D,-28.3,D,,,24,24,,-24.8,24,D,71
2025-04-02T20:00:00Z,D,-18.4,D,-23.2,D,,,24,24,,-20.8,24,D,65
2025-04-03T20:00:00Z,D,-15.5,D,-25.8,D,,,24,24,,-20.7,24,D,66
2025-04-04T20:00:00Z,D,-22.8,D,-32.1,D,,,24,24,,-27.4,24,D,72
2025-04-05T21:00:00Z,D,-24.8,D,-35.8,D,,,24,24,,-30.3,24,D,62
2025-04-06T21:00:00Z,D,-22.5,D,-35.8,D,,,24,24,,-29.2,24,D,73
2025-04-07T21:00:00Z,D,-24,D,-32.8,D,,,24,24,,-28.4,24,D,63
2025-04-08T21:00:00Z,D,-18.9,D,-29.9,D,,,24,24,,-24.4,24,D,70
2025-04-09T21:00:00Z,D,-23.5,D,-35.9,D,,,24,24,,-29.7,24,D,68
2025-04-10T21:00:00Z,D,-23.7,D,-43.2,D,,,24,24,,-33.5,24,D,69
2025-04-11T21:00:00Z,D,-27.9,D,-39.4,D,,,24,24,,-33.7,24,D,62
2025-04-12T21:00:00Z,D,-28.3,D,-44.1,D,,,24,24,,-36.2,24,D,68
2025-04-13T21:00:00Z,D,-33.1,D,-41.9,D,,,24,24,,-37.5,24,D,65
2025-04-14T21:00:00Z,D,-27.8,D,-35.3,D,,,24,24,,-31.6,24,D,70
2025-04-15T21:00:00Z,D,-28.1,D,-32.8,D,,,24,24,,-30.5,24,D,67
2025-04-16T21:00:00Z,D,-20.3,D,-30.4,D,,,24,24,,-25.3,24,D,68
2025-04-17T21:00:00Z,D,-16.9,D,-23.3,D,,,24,24,,-20.1,24,D,71
2025-04-18T21:00:00Z,D,-17.6,D,-26.2,D,,,24,24,,-21.9,24,D,77
2025-04-19T21:00:00Z,D,-19.8,D,-29.3,D,,,24,24,,-24.6,24,D,60
2025-04-20T21:00:00Z,D,-19.4,D,-28.3,D,,,24,24,,-23.8,24,D,63
2025-04-21T21:00:00Z,D,-17.9,D,-28.1,D,,,24,24,,-23,24,D,71
2025-04-22T21:00:00Z,D,-14.2,D,-20.3,D,,,24,24,,-17.3,24,D,77
2025-04-23T21:00:00Z,D,-10.8,D,-22.9,D,,,24,24,,-16.9,24,D,75
2025-04-24T21:00:00Z,D,-11.3,D,-26.3,D,,,24,24,,-18.8,24,D,77
2025-04-25T21:00:00Z,D,-10.5,D,-24.3,D,,,24,24,,-17.4,24,D,79
2025-04-26T21:00:00Z,D,-8.5,D,-21.6,D,,,24,24,,-15.1,24,D,83
2025-04-27T21:00:00Z,D,-7.7,D,-21.9,D,,,24,24,,-14.8,24,D,80
2025-04-28T21:00:00Z,D,-9.9,D,-19.8,D,,,24,24,,-14.8,24,D,77
2025-04-29T21:00:00Z,D,-8.5,D,-13.7,D,,,24,24,,-11.1,24,D,80
2025-04-30T21:00:00Z,D,-7.4,D,-12.8,D,,,24,24,,-10.1,24,D,81
2025-05-01T21:00:00Z,D,-12.2,D,-26.4,D,,,24,24,,-19.3,24,D,73
2025-05-02T21:00:00Z,D,-9.8,D,-22.1,D,,,24,24,,-16,24,D,75
2025-05-03T21:00:00Z,D,-11.2,D,-23.4,D,,,24,24,,-17.3,24,D,59
2025-05-04T21:00:00Z,D,-12,D,-21.8,D,,,24,24,,-16.9,24,D,71
2025-05-05T21:00:00Z,D,-16.9,D,-27.5,D,,,24,24,,-22.2,24,D,68
2025-05-06T21:00:00Z,D,-15.8,D,-27.4,D,,,24,24,,-21.6,24,D,72
2025-05-07T21:00:00Z,D,-13.7,D,-25.4,D,,,24,24,,-19.6,24,D,72
2025-05-08T21:00:00Z,D,-13.1,D,-18.9,D,,,24,24,,-16,24,D,79
2025-05-09T21:00:00Z,D,-13.8,D,-21.4,D,,,24,24,,-17.6,24,D,78
2025-05-10T21:00:00Z,D,-13,D,-26.2,D,,,24,24,,-19.6,24,D,70
2025-05-11T21:00:00Z,D,-24.5,D,-27.5,D,,,24,24,,-26,24,D,66
2025-05-12T21:00:00Z,D,-27,D,-30.5,D,,,24,24,,-28.8,24,D,70
2025-05-13T21:00:00Z,D,-28.4,D,-34.2,D,,,24,24,,-31.3,24,D,69
2025-05-14T21:00:00Z,D,-29,D,-34.8,D,,,24,24,,-31.9,24,D,70
